portal,nome,nome_submenu,id_submenu,submenu_ordem,id_consulta,titulo_consulta,tipo_consulta
363,10. Obras,INEXISTENTE,INEXISTENTE,INEXISTENTE,1952,10.1 a 10.4 Relação de Obras (por status),LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1971,11.10 Lei Orçamentária Anual (LOA) e anexos,LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1964,11.1 PCA do ano anterior (Balanço Geral),LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1965,11.2 Relatório de Gestão ou Atividades (Planos),LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1966,11.5 Relatório de Gestão Fiscal (RGF),LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1967,11.6 Relatório Resumido da Execução Orçamentária (RREO),LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1968,11.7 Plano estratégico institucional (2017-2028),LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1969,11.8 Plano Plurianual (PPA) e anexos,LINK
363,11. Planejamento e PCA,INEXISTENTE,INEXISTENTE,INEXISTENTE,1970,11.9 Lei Diretrizes Orçamentárias (LDO) e anexos,LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1954,12.1 a 12.4 Acesso à Informação/SIC,LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1960,12.3 E-SIC (Sistema de Registro de Pedidos),LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1955,12.5 Regulamentação da Lai,LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1956,12.6 Informativo ao Cidadão (prazos e recursos),LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1961,"12.7 Relatório Anual Estatístico (filtre por ano, datas ou status)",LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1957,12.8 Grau de Sigilo (Classificação),LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1962,12.9 Grau de Sigilo (Desclassificação),LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1959,Página do SIC Presencial e Online (Geral),LINK
363,12. Serviço de Informação SIC,INEXISTENTE,INEXISTENTE,INEXISTENTE,1958,(Presencial) Formulário p/requerimento de acesso à informação,LINK
363,13. Acessibilidade,INEXISTENTE,INEXISTENTE,INEXISTENTE,1452,13.1 a 13.4 Acessibilidade do Sistema de Transparência,LINK
363,13. Acessibilidade,INEXISTENTE,INEXISTENTE,INEXISTENTE,1451,13.1 a 13.4 Acessibilidade do Site Institucional,LINK
363,13. Acessibilidade,INEXISTENTE,INEXISTENTE,INEXISTENTE,1453,13.5 Mapa do Sistema de Transparência,LINK
363,13. Acessibilidade,INEXISTENTE,INEXISTENTE,INEXISTENTE,1454,13.5 Mapa do Site Institucional,LINK
363,14. Ouvidoria,INEXISTENTE,INEXISTENTE,INEXISTENTE,1972,14.1 Atendimento Presencial da Ouvidoria,LINK
363,14. Ouvidoria,INEXISTENTE,INEXISTENTE,INEXISTENTE,1973,14.2 Canal Eletrônico de Acesso a Ouvidoria (Fala.BR),LINK
363,14. Ouvidoria,INEXISTENTE,INEXISTENTE,INEXISTENTE,1974,14.3 Carta de Serviços,LINK
363,15. LGPD e Governo Digital,INEXISTENTE,INEXISTENTE,INEXISTENTE,1975,"15.1 LGPD, Encarregado e documentos",LINK
363,15. LGPD e Governo Digital,INEXISTENTE,INEXISTENTE,INEXISTENTE,1976,15.2 Política de Privacidade,LINK
363,15. LGPD e Governo Digital,INEXISTENTE,INEXISTENTE,INEXISTENTE,1977,15.3 Serviços Online para Cidadãos e Contribuintes,LINK
363,15. LGPD e Governo Digital,INEXISTENTE,INEXISTENTE,INEXISTENTE,1978,15.4 Dados Abertos (estruturados e legíveis por máquina),LINK
363,15. LGPD e Governo Digital,INEXISTENTE,INEXISTENTE,INEXISTENTE,1979,15.5 Regulamenta a Lei Federal nº 14.129/2021 (Governo Digital),LINK
363,15. LGPD e Governo Digital,INEXISTENTE,INEXISTENTE,INEXISTENTE,1980,15.6 Resultado de pesquisas de satisfação,LINK
363,16. Renúncias de Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,179144,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
363,17. Emendas Parlamentares,INEXISTENTE,INEXISTENTE,INEXISTENTE,1982,17.1 Emendas Parlamentares,LINK
363,17. Emendas Parlamentares,INEXISTENTE,INEXISTENTE,INEXISTENTE,1981,17.2 Emendas Pix,LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,180226,18.5 Estoque de Medicamentos (Quinzenal),CONSULTA_PADRAO
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,179156,Pacientes em fila de espera,CONSULTA_PADRAO
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2005,"18.1 a 18.4 Portal da Saúde Municipal (Planos, indicadores, RAG e informações)",LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2015,18.1 Plano Municipal de Saúde,LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2024,"18.2 Informações das unidades, profissionais e especialidades",LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2010,18.4 Como obter medicamentos de alto custo,LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2014,Fale na Secretaria (Ouvidoria da Saúde),LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2013,Lista de Medicamentos de Referência,LINK
363,18. Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,2031,Publicações da Saúde,LINK
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,179181,Contratos - COVID-19,CONSULTA_PADRAO
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,179151,Despesas - COVID-19,CONSULTA_PADRAO
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,179160,Processos Licitatórios - COVID-19,CONSULTA_PADRAO
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,179165,Receitas - COVID-19,CONSULTA_PADRAO
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,2052,Boletins Covid-19 (Cards),LINK
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,2054,Como prevenir o contágio,LINK
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,2053,Plano de Contingência Coronavírus (COVID-19),LINK
363,18.A Portal Covid-19,INEXISTENTE,INEXISTENTE,INEXISTENTE,2056,Publicações referente covid-19,LINK
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179154,Despesas com Pessoal - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179146,Despesas de Diárias e Viagens - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179132,Despesas por Programas e Ações - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179140,Execução Detalhada de Despesas - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179161,Processos Licitatórios - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179180,Servidores e Remunerações - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179185,Servidores Públicos Ativos - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,179187,Servidores Públicos - Educação,CONSULTA_PADRAO
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,2009,"19.1 a 192. Portal da Educação (Planos, indicadores, relatórios e mais)",LINK
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,2033,19.1 Plano de educação e relatório de resultados,LINK
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,2035,19.2 Lista de espera em creches públicas e os critérios de priorização,LINK
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,1493,Painel de Obras da Educação,LINK
363,19. Educação,INEXISTENTE,INEXISTENTE,INEXISTENTE,2041,Publicações da Educação,LINK
363,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,179166,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
363,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,179172,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
363,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,179147,Movimentação de Estoque,CONSULTA_PADRAO
363,Conselhos Municipais,INEXISTENTE,INEXISTENTE,INEXISTENTE,2002,Portal dos Conselhos Municipais,LINK
363,Cultura,INEXISTENTE,INEXISTENTE,INEXISTENTE,2042,Auxílio Cultural para fazedores de cultura,LINK
363,Cultura,INEXISTENTE,INEXISTENTE,INEXISTENTE,2045,Lei Paulo Gustavo,LINK
363,Cultura,INEXISTENTE,INEXISTENTE,INEXISTENTE,2044,Política Nacional Lei Aldir Blanc,LINK
363,Cultura,INEXISTENTE,INEXISTENTE,INEXISTENTE,2043,SNC Acrelândia (em andamento),LINK
363,Turismo e Empreendedorismo,INEXISTENTE,INEXISTENTE,INEXISTENTE,1999,Como chegar no município,LINK
363,Turismo e Empreendedorismo,INEXISTENTE,INEXISTENTE,INEXISTENTE,1997,História da Cidade,LINK
363,Turismo e Empreendedorismo,INEXISTENTE,INEXISTENTE,INEXISTENTE,1998,Indicadores do Município,LINK
363,Turismo e Empreendedorismo,INEXISTENTE,INEXISTENTE,INEXISTENTE,1995,Sala do Empreendedor,LINK
363,Turismo e Empreendedorismo,INEXISTENTE,INEXISTENTE,INEXISTENTE,1996,Turismo e Lazer,LINK
363,Audiências Públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,2048,Audiência Pública dos Relatórios Quadrimestrais 2020,LINK
363,Audiências Públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,2047,Combate ao Abuso e à Exploração Sexual de Crianças e Adolescentes,LINK
363,Audiências Públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,2050,Conscientização Infantil contra Dengue e Malária,LINK
363,Audiências Públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,2051,JUIZADO ESPECIAL FEDERAL - ITINERANTE EM ACRELÂNDIA,LINK
363,Notícias Institucionais,INEXISTENTE,INEXISTENTE,INEXISTENTE,2003,Notícias & Blog,LINK
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135328,Convênios recebidos,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135284,Dívida Ativa,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135295,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135312,Parcerias e Convênios Repassados,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135319,Receita Prevista x Realizada,LISTA_EM_ARVORE
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135323,Receitas Orçamentárias,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135325,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135326,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135352,Transferências Financeiras Recebidas,CONSULTA_PADRAO
1186,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135354,Transferências Voluntárias,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135353,Adiantamentos,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135281,Despesas com Pessoal,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135302,Despesas de Diárias e Viagens,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135294,Despesas Orçamentárias,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135290,Despesas por Credor,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135287,Despesas por Programas e Ações,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135289,Execução Detalhada de Despesas,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135300,Notas Fiscais Recebidas,CONSULTA_PADRAO
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135308,Ordem cronológica de empenhos a pagar,AGRUPADOR
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135310,Ordem cronológica de empenhos pagos,AGRUPADOR
1186,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135350,Transferências Financeiras Concedidas,CONSULTA_PADRAO
1186,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,135321,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
1186,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135298,Movimentação Bancária,CONSULTA_PADRAO
1186,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,153939,Movimentação Bancária Mensal,CONSULTA_PADRAO
1186,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135334,Relatórios da Lei 4.320/64,RELATORIOS
1186,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135335,Relatórios da Lei 9.755/98,RELATORIOS
1186,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135338,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,135351,Cargos e Vencimentos,CONSULTA_PADRAO
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,135286,Estagiários,CONSULTA_PADRAO
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,135292,Folha de Pagamento,AGRUPADOR
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,135339,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,177855,Servidores e Remuneração,CONSULTA_PADRAO
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,135343,Servidores Públicos,CONSULTA_PADRAO
1186,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,135344,Servidores Públicos Ativos,CONSULTA_PADRAO
1186,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135283,Dispensa de Licitação,CONSULTA_PADRAO
1186,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135293,Fornecedores Sancionados,CONSULTA_PADRAO
1186,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135296,Inexigibilidade de Licitação,CONSULTA_PADRAO
1186,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135313,Processos Licitatórios,CONSULTA_PADRAO
1186,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135314,Processos Licitatórios Abertos/Em andamento,CONSULTA_PADRAO
1186,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,135317,Processos Licitatórios Finalizados,CONSULTA_PADRAO
1186,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,135280,Atas de Registro de Preço,CONSULTA_PADRAO
1186,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,135345,Contratos,CONSULTA_PADRAO
1186,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,170584,Fiscais de Contratos,AGRUPADOR
1186,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135349,Compras Diretas,CONSULTA_PADRAO
1186,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,135332,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
1186,Audiências Públicas,INEXISTENTE,INEXISTENTE,INEXISTENTE,136678,Audiências Públicas,RELATORIOS
1186,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,135299,Movimentação de Estoque,CONSULTA_PADRAO
1186,Frotas,INEXISTENTE,INEXISTENTE,INEXISTENTE,135333,Relação de Veículos,CONSULTA_PADRAO
1186,Obras,INEXISTENTE,INEXISTENTE,INEXISTENTE,135304,Obras Públicas,CONSULTA_PADRAO
1186,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,135288,Estoque de medicamentos,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134191,Convênios recebidos,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134153,Dívida Ativa,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134164,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134178,Parcerias e Convênios Repassados,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134185,Receita Prevista x Realizada,LISTA_EM_ARVORE
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134188,Receitas Orçamentárias,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134189,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134190,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134212,Transferências Financeiras Recebidas,CONSULTA_PADRAO
1184,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134214,Transferências Voluntárias,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134213,Adiantamentos,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134150,Despesas com Pessoal,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134170,Despesas de Diárias e Viagens,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134163,Despesas Orçamentárias,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134159,Despesas por Credor,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134156,Despesas por Programas e Ações,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134158,Execução Detalhada de Despesas,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134169,Notas Fiscais Recebidas,CONSULTA_PADRAO
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134174,Ordem cronológica de empenhos a pagar,AGRUPADOR
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134176,Ordem cronológica de empenhos pagos,AGRUPADOR
1184,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134210,Transferências Financeiras Concedidas,CONSULTA_PADRAO
1184,Execução Extraorçamentária,INEXISTENTE,INEXISTENTE,INEXISTENTE,134187,Receitas e Despesas Extraorçamentárias,CONSULTA_PADRAO
1184,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134167,Movimentação Bancária,CONSULTA_PADRAO
1184,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,154706,Movimentação Bancária Mensal,CONSULTA_PADRAO
1184,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134195,Relatórios da Lei 4.320/64,RELATORIOS
1184,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134196,Relatórios da Lei 9.755/98,RELATORIOS
1184,Relatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134198,Relatórios da Lei de Responsabilidade Fiscal,RELATORIOS
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134211,Cargos e Vencimentos,CONSULTA_PADRAO
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134154,Estagiários,CONSULTA_PADRAO
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134161,Folha de Pagamento,AGRUPADOR
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134199,Servidores Cedidos/Recebidos,CONSULTA_PADRAO
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134200,Servidores e Remunerações,CONSULTA_PADRAO
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134203,Servidores Públicos,CONSULTA_PADRAO
1184,Servidores,INEXISTENTE,INEXISTENTE,INEXISTENTE,134204,Servidores Públicos Ativos,CONSULTA_PADRAO
1184,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134152,Dispensa de Licitação,CONSULTA_PADRAO
1184,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134162,Fornecedores Sancionados,CONSULTA_PADRAO
1184,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134165,Inexigibilidade de Licitação,CONSULTA_PADRAO
1184,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134179,Processos Licitatórios,CONSULTA_PADRAO
1184,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134180,Processos Licitatórios Abertos/Em andamento,CONSULTA_PADRAO
1184,Processos Licitatórios,INEXISTENTE,INEXISTENTE,INEXISTENTE,134183,Processos Licitatórios Finalizados,CONSULTA_PADRAO
1184,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,134149,Atas de Registro de Preço,CONSULTA_PADRAO
1184,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,134205,Contratos,CONSULTA_PADRAO
1184,Contratos,INEXISTENTE,INEXISTENTE,INEXISTENTE,171339,Fiscais de Contratos,AGRUPADOR
1184,Compras Diretas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134209,Compras Diretas,CONSULTA_PADRAO
1184,Bens Patrimoniais,INEXISTENTE,INEXISTENTE,INEXISTENTE,134193,Relação de Bens do Patrimônio Público,CONSULTA_PADRAO
1184,Almoxarifado,INEXISTENTE,INEXISTENTE,INEXISTENTE,134168,Movimentação de Estoque,CONSULTA_PADRAO
1184,Saúde,INEXISTENTE,INEXISTENTE,INEXISTENTE,134157,Estoque de medicamentos,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134124,Convênios recebidos,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134085,Dívida Ativa,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134096,Incentivos Fiscais Concedidos,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134111,Parcerias e Convênios Repassados,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134118,Receita Prevista x Realizada,LISTA_EM_ARVORE
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134121,Receitas Orçamentárias,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134122,Receitas Orçamentárias Diárias,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134123,Receitas Tributárias Arrecadadas,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134145,Transferências Financeiras Recebidas,CONSULTA_PADRAO
1183,Receitas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134147,Transferências Voluntárias,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134146,Adiantamentos,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134082,Despesas com Pessoal,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134102,Despesas de Diárias e Viagens,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134095,Despesas Orçamentárias,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134090,Despesas por Credor,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134087,Despesas por Programas e Ações,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134089,Execução Detalhada de Despesas,CONSULTA_PADRAO
1183,Despesas,INEXISTENTE,INEXISTENTE,INEXISTENTE,134101,Notas Fiscais Recebidas,CONSULTA_PADRAO
